,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,games_draw_home_team,games_draw_away_team,League_1.0,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_15722.0,League_17642.0,League_19694.0,League_21518.0,League_24558.0,B365_Win,B365_Draw,B365_Defeat,BW_Win,BW_Draw,BW_Defeat,label
9375,-5.0,-3.0,3.0,4.0,1.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.3619297617627173,0.2719643638388418,0.3661058743984409,0.35978835978835977,0.2804232804232804,0.35978835978835977,0.0
9376,-1.0,-9.0,3.0,2.0,0.0,2.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.4751131221719457,0.27149321266968324,0.25339366515837103,0.4658527279664251,0.28233498664631823,0.25181228538725675,2.0
9377,-1.0,-2.0,4.0,2.0,0.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.46400294605045106,0.27177315411526415,0.2642238998342846,0.4569015166058744,0.2754847379535419,0.26761374544058353,0.0
9378,-1.0,-4.0,3.0,4.0,0.0,2.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.3956834532374101,0.2877697841726619,0.31654676258992803,0.3897043622079801,0.28778168286127764,0.3225139549307422,2.0
9379,2.0,-8.0,5.0,2.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.44134505158578524,0.2711119602598395,0.28754298815437523,0.4247787610619469,0.2831858407079646,0.2920353982300885,2.0
9380,1.0,11.0,1.0,7.0,0.0,0.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.05011626483906498,0.1360298617060335,0.8138538734549015,0.05949354215397132,0.12691955659513882,0.81358690125089,0.0
9381,12.0,8.0,7.0,5.0,2.0,1.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0.7619047619047619,0.15873015873015872,0.07936507936507936,0.7349360925136945,0.18198417528910532,0.08307973219720025,2.0
9382,-2.0,6.0,5.0,4.0,1.0,1.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.5215686274509804,0.2511764705882353,0.22725490196078432,0.5304848775804129,0.24483917426788288,0.22467594815170425,2.0
9383,-5.0,3.0,4.0,5.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.6217557060086298,0.21969658895916944,0.15854770503220061,0.6045340050377834,0.23727959697732998,0.15818639798488665,2.0
9384,-5.0,0.0,4.0,3.0,0.0,3.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.44155844155844154,0.2792207792207792,0.2792207792207792,0.4247787610619469,0.2831858407079646,0.2920353982300885,2.0
9385,-7.0,-5.0,2.0,3.0,0.0,1.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.33081285444234404,0.2722117202268431,0.39697542533081287,0.32774674115456237,0.28305400372439476,0.38919925512104286,0.0
9386,-7.0,0.0,2.0,4.0,1.0,1.0,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0.39999205971097346,0.2929172621883437,0.30709067810068286,0.38919925512104286,0.28305400372439476,0.32774674115456237,2.0
9387,-8.0,19.0,2.0,8.0,0.0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.13633645604943193,0.20091688259916285,0.6627466613514053,0.14162679425837318,0.2124401913875598,0.6459330143540669,1.0
9388,-1.0,1.0,3.0,5.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.41585886002326483,0.28984102365257847,0.29430011632415665,0.40639082343301924,0.29209340434248254,0.3015157722244981,0.0
9389,-2.0,-3.0,1.0,3.0,0.0,0.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.36383263698698604,0.2944245647002379,0.34174279831277615,0.35359116022099446,0.292817679558011,0.35359116022099446,2.0
9390,17.0,-1.0,7.0,2.0,0.0,0.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.8325171400587659,0.11165523996082272,0.05582761998041136,0.8228400448821842,0.1193118065079167,0.05784814860989901,1.0
9391,5.0,-8.0,5.0,2.0,1.0,1.0,4.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.6803939122649956,0.20053715308863027,0.11906893464637423,0.6719162580158431,0.20086759713315727,0.1272161448509996,1.0
9392,1.0,2.0,5.0,6.0,1.0,1.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.33081285444234404,0.2722117202268431,0.39697542533081287,0.3329297820823245,0.2875302663438257,0.37953995157384995,0.0
9393,-3.0,-4.0,4.0,4.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.45092838196286467,0.2705570291777188,0.27851458885941643,0.44321329639889195,0.2659279778393352,0.29085872576177285,0.0
9394,-1.0,-9.0,3.0,1.0,1.0,2.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.42217898832684825,0.2714007782101167,0.306420233463035,0.4146341463414634,0.27439024390243905,0.31097560975609756,0.0
9395,-4.0,-4.0,3.0,5.0,1.0,1.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.2497331910352187,0.263607257203842,0.4866595517609391,0.25339366515837103,0.27149321266968324,0.4751131221719457,0.0
9396,6.0,-4.0,4.0,3.0,1.0,0.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.48908296943231444,0.2724890829694323,0.23842794759825325,0.4776622646810903,0.27395335768474294,0.2483843776341669,1.0
9397,-2.0,-2.0,4.0,3.0,0.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.46281601771544567,0.28750692009595863,0.24967706218859564,0.4545013110614742,0.28668544236185295,0.2588132465766728,1.0
9398,0.0,15.0,4.0,7.0,0.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.07936507936507936,0.15873015873015872,0.7619047619047619,0.09066830920850015,0.16556821681552203,0.7437634739759779,0.0
9399,20.0,17.0,8.0,7.0,2.0,1.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.6316672924442873,0.21964794487267264,0.14868476268303996,2.0
9400,2.0,-2.0,6.0,4.0,1.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.5507578960082131,0.25073977897216015,0.1985023250196268,0.5430668211664735,0.25685592893008885,0.20007724990343764,0.0
9401,-3.0,-3.0,5.0,3.0,2.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.6803939122649956,0.20053715308863027,0.11906893464637423,0.6803939122649956,0.20053715308863027,0.11906893464637423,1.0
9402,-3.0,5.0,4.0,5.0,1.0,2.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0.36661341853035134,0.28035143769968046,0.353035143769968,0.3532608695652174,0.29347826086956524,0.3532608695652174,2.0
9403,-8.0,-8.0,2.0,2.0,0.0,1.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.36661341853035134,0.28035143769968046,0.353035143769968,0.35359116022099446,0.292817679558011,0.35359116022099446,2.0
9404,-3.0,-1.0,3.0,4.0,3.0,0.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.4317656129529684,0.2968388589051658,0.27139552814186585,0.43421052631578944,0.28289473684210525,0.28289473684210525,2.0
9405,-7.0,-4.0,2.0,4.0,3.0,0.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.38791841514589637,0.25344003122865233,0.3586415536254514,0.37264742785445426,0.2823086574654956,0.3450439146800502,1.0
9406,-2.0,7.0,3.0,4.0,0.0,0.0,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0.3800403225806452,0.2923387096774194,0.3276209677419355,0.3595658073270013,0.28765264586160105,0.35278154681139756,2.0
9407,-1.0,-2.0,2.0,4.0,0.0,0.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.3081177167687142,0.29389689907169664,0.3979853841595892,0.3132604660754795,0.303155289750464,0.3835842441740565,0.0
9408,1.0,2.0,6.0,4.0,2.0,0.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.5449330783938815,0.25430210325047803,0.20076481835564056,0.5293551491819057,0.25409047160731474,0.21655437921077958,2.0
9409,1.0,-5.0,4.0,2.0,1.0,1.0,4.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0.5888816959792844,0.22032063452342746,0.19079766949728819,0.5791106514994829,0.2388831437435367,0.18200620475698032,2.0
9410,-4.0,0.0,4.0,5.0,2.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0.20015885623510724,0.27164416203335984,0.5281969817315331,0.20689655172413796,0.26436781609195403,0.5287356321839081,1.0
9411,-6.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.5275084060230983,0.25320403489108717,0.21928755908581452,0.5115940521992305,0.2600603098679422,0.2283456379328273,2.0
9412,-4.0,-2.0,2.0,2.0,0.0,0.0,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.5051038366772262,0.2669834565293911,0.22791270679338266,0.0
9413,-9.0,25.0,2.0,9.0,0.0,3.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.05606842248167254,0.13616616888406188,0.8077654086342655,0.07967904459787273,0.13659264788206754,0.7837283075200596,0.0
9414,3.0,-4.0,3.0,4.0,2.0,0.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.38891095400746684,0.2802446580347923,0.3308443879577409,0.37264742785445426,0.2823086574654956,0.3450439146800502,0.0
9415,-1.0,-7.0,4.0,3.0,0.0,2.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.48908296943231444,0.2724890829694323,0.23842794759825325,0.47922848664688433,0.27485163204747776,0.245919881305638,0.0
9416,1.0,11.0,5.0,6.0,1.0,2.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0.16545718432510886,0.20029027576197386,0.6342525399129173,0.1726989424091478,0.20648786592398108,0.6208131916668711,0.0
9417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.46002596920793914,0.30421072157299195,0.2357633092190688,0.45266572065680116,0.31218325562538013,0.23515102371781876,2.0
9418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.3125,0.3125,0.375,0.3493464417383533,0.3078985588202436,0.34275499944140325,0.0
9419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.43668122270742354,0.31295487627365354,0.25036390101892286,0.4333748443337484,0.31382316313823166,0.25280199252801994,2.0
9420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.34750169568166395,0.3115532444042505,0.34094505991408547,1.0
9421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.7235798159314504,0.1980323706759759,0.0783878133925738,0.7448636223607195,0.18358254934951063,0.07155382828976989,0.0
9422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5960720381078533,0.2599536388414805,0.14397432305066613,0.6204207043252187,0.25880406523280547,0.1207752304419759,1.0
9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.21644362443914825,0.29287527931922247,0.4906810962416293,0.20289855072463764,0.28985507246376807,0.5072463768115941,1.0
9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5198850023957835,0.3018687110685194,0.17824628653569718,0.5042918454935622,0.3025751072961373,0.19313304721030042,2.0
9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.4484202512371526,0.30376855728968405,0.2478111914731633,0.4314720812182741,0.30203045685279184,0.266497461928934,2.0
9426,11.0,7.0,6.0,5.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.5201560468140443,0.2925877763328999,0.18725617685305593,0.5344021376085504,0.2839011356045424,0.18169672678690715,1.0
9427,0.0,4.0,2.0,4.0,0.0,0.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.3125,0.3125,0.375,0.3187250996015936,0.30278884462151395,0.3784860557768924,2.0
9428,-5.0,-4.0,1.0,2.0,0.0,0.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.5361766945925361,0.2932216298552932,0.1706016755521706,0.5331179321486268,0.3021001615508885,0.16478190630048464,2.0
9429,-7.0,8.0,1.0,5.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.1044776119402985,0.22388059701492535,0.6716417910447762,0.11324146195326543,0.2156980227681246,0.6710605152786099,0.0
9430,6.0,3.0,5.0,4.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.5813953488372092,0.2616279069767442,0.15697674418604649,0.5511811023622047,0.2755905511811024,0.17322834645669288,2.0
9431,5.0,1.0,4.0,3.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.5676855895196506,0.28820960698689957,0.14410480349344978,0.5856142584341183,0.26310205813706766,0.1512836834288139,2.0
9432,2.0,-6.0,4.0,2.0,0.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.42638698294452065,0.32346598706136054,0.2501470299941188,0.4545454545454546,0.30303030303030304,0.24242424242424246,2.0
9433,-7.0,-7.0,2.0,2.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.4685816876122083,0.32315978456014366,0.20825852782764812,0.45366248482395793,0.3075677863213274,0.2387697288547147,2.0
9434,0.0,-2.0,4.0,2.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.5082337206386357,0.2938226197442113,0.19794365961715288,0.5344021376085504,0.2839011356045424,0.18169672678690715,1.0
9435,-11.0,-8.0,2.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.1780821917808219,0.28767123287671237,0.5342465753424658,0.19060166886253843,0.2920509442248573,0.5173473869126043,1.0
9436,-5.0,-3.0,2.0,3.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.39593908629441626,0.3141116751269035,0.2899492385786802,0.37862358928966583,0.31334366010179243,0.3080327506085417,2.0
9437,2.0,-4.0,4.0,2.0,0.0,0.0,2.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.522508038585209,0.28938906752411575,0.18810289389067525,0.5344021376085504,0.2839011356045424,0.18169672678690715,2.0
9438,-2.0,7.0,2.0,6.0,0.0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.13507958510587448,0.2626547488169782,0.6022656660771474,0.1515151515151515,0.2424242424242424,0.606060606060606,1.0
9439,6.0,1.0,5.0,3.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.6022656660771474,0.2626547488169782,0.13507958510587448,0.5856142584341183,0.26310205813706766,0.1512836834288139,2.0
9440,9.0,11.0,6.0,6.0,0.0,0.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.6138735420503376,0.2608962553713935,0.12523020257826886,0.6064030131826742,0.2636534839924671,0.12994350282485875,2.0
9441,7.0,-8.0,5.0,1.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.6147900930967856,0.25083435798348847,0.13437554891972597,0.606060606060606,0.2424242424242424,0.1515151515151515,2.0
9442,3.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.6138735420503376,0.2608962553713935,0.12523020257826886,0.606060606060606,0.2424242424242424,0.1515151515151515,2.0
9443,-6.0,4.0,1.0,5.0,0.0,0.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.14397432305066613,0.2599536388414805,0.5960720381078533,0.1512836834288139,0.26310205813706766,0.5856142584341183,0.0
9444,0.0,-3.0,3.0,3.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.449438202247191,0.3146067415730337,0.23595505617977527,0.4545454545454546,0.30303030303030304,0.24242424242424246,2.0
9445,-8.0,9.0,2.0,6.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.40930979133226325,0.3138041733547351,0.2768860353130016,0.41308089500860584,0.3029259896729776,0.28399311531841653,2.0
9446,-6.0,1.0,2.0,2.0,0.0,0.0,4.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.5806062434022018,0.28502488312471724,0.134368873473081,0.5856142584341183,0.26310205813706766,0.1512836834288139,2.0
9447,-2.0,-12.0,3.0,1.0,0.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.4900583151830253,0.30193915548373496,0.20800252933323962,0.504885993485342,0.29315960912052114,0.2019543973941368,1.0
9448,7.0,-8.0,6.0,1.0,0.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.7673704771649149,0.17021672402567203,0.06241279880941307,0.790273556231003,0.1398176291793313,0.06990881458966565,2.0
9449,1.0,-7.0,4.0,2.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.4378230465186987,0.32684706597750074,0.23532988750380054,0.4541139240506329,0.32436708860759494,0.22151898734177217,2.0
9450,6.0,11.0,6.0,6.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.5977796754910334,0.26814688300597783,0.13407344150298892,0.6070038910505836,0.2529182879377432,0.14007782101167315,2.0
9451,-1.0,4.0,3.0,5.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.3037974683544304,0.3037974683544304,0.3924050632911393,0.29315960912052114,0.3029315960912052,0.4039087947882736,2.0
9452,-2.0,4.0,3.0,5.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.3344029724708665,0.32511400101334237,0.3404830265157913,0.3187250996015936,0.30278884462151395,0.3784860557768924,2.0
9453,3.0,8.0,5.0,5.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.4900583151830253,0.30193915548373496,0.20800252933323962,0.46681196750544884,0.29363978601149193,0.23954824648305922,2.0
9454,-5.0,2.0,3.0,5.0,0.0,0.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.5651282619535708,0.2775777051360186,0.1572940329104105,0.5344021376085504,0.2839011356045424,0.18169672678690715,2.0
9455,2.0,2.0,5.0,4.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.5960720381078533,0.2599536388414805,0.14397432305066613,0.6036217303822938,0.25150905432595577,0.1448692152917505,1.0
9456,-2.0,-7.0,1.0,3.0,0.0,0.0,6.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.23529411764705882,0.29411764705882354,0.47058823529411764,0.23954824648305922,0.29363978601149193,0.46681196750544884,0.0
9457,8.0,8.0,6.0,6.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.4713975380159305,0.30412744388124546,0.22447501810282403,0.4769971126082772,0.307218479307026,0.21578440808469684,1.0
9458,10.0,8.0,7.0,6.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.4469434832756632,0.3027681660899654,0.2502883506343714,0.44232166960855573,0.3022531408991797,0.25542518949226456,2.0
9459,-9.0,-1.0,1.0,3.0,0.0,0.0,3.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.42654028436018954,0.31279620853080564,0.2606635071090047,0.43255131964809385,0.30791788856304986,0.2595307917888563,0.0
9460,-12.0,-1.0,1.0,3.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.3788187372708758,0.3156822810590631,0.3054989816700611,0.3697572978414047,0.3123811654177385,0.3178615367408567,2.0
9461,-11.0,-4.0,1.0,3.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.375,0.3125,0.3125,0.3777974739641037,0.2924883669399512,0.32971415909594504,1.0
9462,-8.0,9.0,2.0,7.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.17925002666504136,0.2767831294092551,0.5439668439257036,0.1870820282739355,0.2791839498857191,0.5337340218403454,1.0
9463,8.0,-10.0,6.0,1.0,0.0,0.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.579474539829042,0.27610257485972,0.14442288531123817,0.6048492791612058,0.2555701179554391,0.13958060288335522,1.0
9464,-4.0,11.0,3.0,7.0,0.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.2502883506343714,0.3027681660899654,0.4469434832756632,0.22750096562379296,0.29354963306295867,0.4789494013132483,2.0
9465,-2.0,6.0,4.0,6.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.4906810962416293,0.29287527931922247,0.21644362443914825,0.504885993485342,0.29315960912052114,0.2019543973941368,2.0
9466,-1.0,-6.0,3.0,2.0,0.0,0.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.449438202247191,0.3146067415730337,0.23595505617977527,0.4333748443337484,0.31382316313823166,0.25280199252801994,2.0
9467,3.0,0.0,4.0,4.0,0.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.375,0.3125,0.3125,0.37862358928966583,0.31334366010179243,0.3080327506085417,2.0
9468,0.0,-5.0,5.0,1.0,0.0,0.0,2.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.5084467771034935,0.3034279153682139,0.18812530752829262,0.5042918454935622,0.3025751072961373,0.19313304721030042,1.0
9469,-2.0,7.0,3.0,5.0,0.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.41002004008016035,0.30420841683366734,0.28577154308617236,0.394471259324265,0.3128565160157964,0.29267222465993853,2.0
9470,-10.0,-7.0,2.0,1.0,0.0,0.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.449438202247191,0.3146067415730337,0.23595505617977527,0.4541832669322709,0.3187250996015936,0.22709163346613545,1.0
9471,5.0,0.0,5.0,4.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.375,0.3125,0.3125,0.3855528473299357,0.3020163970751163,0.31243075559494793,2.0
9472,-7.0,4.0,2.0,5.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.29411764705882354,0.3137254901960784,0.39215686274509803,0.3026315789473684,0.3026315789473684,0.3947368421052632,0.0
9473,-1.0,6.0,4.0,5.0,0.0,0.0,2.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0.39593908629441626,0.3141116751269035,0.2899492385786802,0.3855528473299358,0.312430755594948,0.30201639707511635,0.0
9474,-4.0,6.0,1.0,5.0,0.0,0.0,6.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.1725078452649793,0.2790568085168783,0.5484353462181424,0.176,0.27466666666666667,0.5493333333333333,0.0
9475,2.0,0.0,5.0,4.0,0.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.5840821566110398,0.27034659820282414,0.1455712451861361,0.5856142584341183,0.26310205813706766,0.1512836834288139,2.0
9476,10.0,-1.0,6.0,4.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.625,0.25,0.125,0.6265227984684998,0.2523494604942568,0.12112774103724329,2.0
9477,-6.0,-8.0,1.0,2.0,0.0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.42654028436018954,0.31279620853080564,0.2606635071090047,0.43255131964809385,0.30791788856304986,0.2595307917888563,2.0
9478,-4.0,8.0,4.0,6.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.6685860524632118,0.24632117722328853,0.08509277031349968,0.6488884021465339,0.22998576278611324,0.12112583506735299,2.0
9479,3.0,-7.0,5.0,0.0,0.0,0.0,2.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0.6497948016415869,0.24623803009575923,0.1039671682626539,0.6249775489433037,0.2482787523199425,0.12674369873675387,2.0
9480,5.0,0.0,5.0,3.0,0.0,0.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.4900583151830253,0.30193915548373496,0.20800252933323962,0.49088880624767567,0.3027147638527333,0.20639642989959092,1.0
9481,-9.0,-2.0,2.0,4.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.3905325443786983,0.3254437869822485,0.28402366863905326,0.36492158162138283,0.32582284073337753,0.30925557764523964,0.0
9482,10.0,-12.0,7.0,0.0,0.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.8054260279779569,0.14497668503603223,0.04959728698601102,0.790273556231003,0.1398176291793313,0.06990881458966565,2.0
9483,6.0,4.0,6.0,5.0,0.0,0.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.5672377241734945,0.261559617257778,0.17120265856872743,0.583968081247733,0.25861443598113887,0.15741748277112802,2.0
9484,2.0,7.0,3.0,6.0,0.0,0.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.21011470281543268,0.30500521376433776,0.48488008342022937,0.20639642989959098,0.3027147638527334,0.4908888062476758,0.0
9485,-2.0,10.0,4.0,7.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.17120265856872743,0.261559617257778,0.5672377241734945,0.15741748277112802,0.25861443598113887,0.583968081247733,0.0
9486,-9.0,6.0,2.0,6.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.3589085179287519,0.3134467723244433,0.3276447097468048,0.3488372093023256,0.3023255813953489,0.3488372093023256,2.0
9487,7.0,-11.0,6.0,2.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.5386064030131826,0.2900188323917138,0.17137476459510356,0.5341319330489005,0.29291106005907447,0.17295700689202492,1.0
9488,-3.0,-1.0,4.0,5.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.18886667096690965,0.2951041733857963,0.516029155647294,0.20639642989959098,0.3027147638527334,0.4908888062476758,2.0
9489,0.0,10.0,5.0,6.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0.3608184017384886,0.34376153183812375,0.2954200664233876,0.36961628817541103,0.32341425215348474,0.3069694596711041,0.0
9490,-10.0,-2.0,0.0,2.0,0.0,0.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.4496124031007752,0.32558139534883723,0.2248062015503876,0.4428787116255662,0.3301459486663311,0.22697533970810266,1.0
9491,-3.0,-2.0,3.0,2.0,0.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.4713975380159305,0.30412744388124546,0.22447501810282403,0.478211118527701,0.308000381424621,0.2137885000476781,2.0
9492,-8.0,5.0,2.0,5.0,0.0,0.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0.3037974683544304,0.3037974683544304,0.3924050632911393,0.32971415909594504,0.2924883669399512,0.3777974739641037,0.0
9493,-4.0,9.0,4.0,6.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.3431952662721893,0.3136094674556213,0.3431952662721893,1.0
9494,-3.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.43812451960030746,0.31398923904688697,0.24788624135280551,0.45366248482395793,0.3075677863213274,0.2387697288547147,1.0
