,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,games_draw_home_team,games_draw_away_team,League_1.0,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_15722.0,League_17642.0,League_19694.0,League_21518.0,League_24558.0,B365_Win,B365_Draw,B365_Defeat,BW_Win,BW_Draw,BW_Defeat,label
3990,10.0,1.0,10.0,4.0,1.0,0.0,4.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0.5622715771717739,0.2431824571267922,0.1945459657014338,0.5521115846571096,0.25029058504455637,0.19759783029833397,2.0
3991,5.0,18.0,7.0,12.0,2.0,1.0,7.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.3141116751269035,0.2899492385786802,0.39593908629441626,0.32238565383840423,0.2971992746322789,0.38041507152931703,2.0
3992,-14.0,14.0,5.0,10.0,0.0,6.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.1624698171783374,0.21662642290444983,0.6209037599172129,0.17786027674654067,0.21970975362807965,0.6024299696253798,1.0
3993,11.0,5.0,10.0,6.0,2.0,2.0,4.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0.33539731682146534,0.2889576883384932,0.3756449948400412,0.3285685524461445,0.29776525065431847,0.37366619689953695,0.0
3994,-1.0,-23.0,10.0,2.0,4.0,2.0,3.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.5791912384161751,0.2502106149957877,0.17059814658803707,0.5687203791469194,0.2606635071090047,0.17061611374407581,2.0
3995,26.0,-12.0,12.0,4.0,5.0,0.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.6716417910447762,0.22388059701492535,0.1044776119402985,0.6438963987204623,0.23939737901145394,0.11670622226808379,2.0
3996,1.0,-13.0,8.0,5.0,0.0,0.0,3.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.39593908629441626,0.2899492385786802,0.3141116751269035,0.3974358974358974,0.30128205128205127,0.30128205128205127,1.0
3997,-6.0,-6.0,6.0,6.0,2.0,2.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.3613655287260616,0.30308076602830974,0.33555370524562866,0.36559577063847093,0.3066287108580724,0.3277755185034567,2.0
3998,14.0,-11.0,11.0,4.0,3.0,2.0,5.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.7168214090660842,0.18569087930092845,0.09748771163298746,0.6846967127340958,0.2024320715909501,0.11287121567495399,0.0
3999,-23.0,8.0,2.0,6.0,1.0,4.0,6.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0.21710713270815574,0.2713839158851947,0.5115089514066496,0.22010344200803078,0.2647355288596593,0.5151610291323099,0.0
4000,-12.0,8.0,5.0,9.0,0.0,1.0,7.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.3371110257395314,0.3008067614291203,0.36208221283134845,0.3458980044345898,0.28824833702882485,0.3658536585365853,2.0
4001,19.0,-4.0,13.0,7.0,2.0,1.0,5.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.5650328476033415,0.2572386385141528,0.1777285138825056,0.5627009646302251,0.255091103965702,0.18220793140407288,1.0
4002,-20.0,6.0,4.0,7.0,0.0,4.0,3.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.18515997277059223,0.24302246426140234,0.5718175629680056,0.1809859255351006,0.2500463444892837,0.5689677299756157,0.0
4003,-11.0,-8.0,6.0,5.0,2.0,2.0,3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.39001143728555093,0.2954632100648113,0.3145253526496378,0.3872529245663574,0.2964905203711174,0.3162565550625252,1.0
4004,4.0,24.0,7.0,12.0,2.0,3.0,9.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.24324324324324326,0.2702702702702703,0.4864864864864865,0.2518122853872567,0.2823349866463182,0.465852727966425,2.0
4005,5.0,10.0,8.0,9.0,3.0,2.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.3722005139043043,0.2879080445789177,0.33989144151677786,0.3670872875169465,0.2925226822400667,0.34039003024298675,2.0
4006,3.0,2.0,7.0,8.0,1.0,0.0,7.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.5821375682990348,0.25583414185773373,0.16202828984323137,0.564516129032258,0.2661290322580645,0.1693548387096774,2.0
4007,-1.0,-16.0,10.0,6.0,2.0,2.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.48837209302325585,0.27906976744186046,0.23255813953488372,0.5099782110925976,0.2744882724410158,0.21553351646638652,2.0
4008,9.0,-1.0,8.0,10.0,4.0,2.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.6521739130434783,0.21739130434782608,0.13043478260869565,0.6223404255319148,0.2393617021276596,0.1382978723404255,1.0
4009,-10.0,7.0,4.0,8.0,3.0,1.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.2567237163814181,0.2787286063569682,0.4645476772616137,0.2659279778393352,0.29085872576177285,0.44321329639889195,0.0
4010,9.0,4.0,6.0,7.0,5.0,0.0,8.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0.5622715771717739,0.2431824571267922,0.1945459657014338,0.5518087063151441,0.26057633353770693,0.187614960147149,0.0
4011,10.0,-24.0,9.0,2.0,4.0,1.0,5.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.7964199029126214,0.13880461165048544,0.06477548543689321,0.7845503922751962,0.14363307181653592,0.07181653590826796,2.0
4012,-17.0,-10.0,6.0,6.0,1.0,0.0,3.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.3722005139043043,0.2879080445789177,0.33989144151677786,0.3733167598922726,0.2744976175678475,0.35218562253987984,0.0
4013,4.0,-8.0,8.0,6.0,2.0,1.0,4.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.6074766355140188,0.2429906542056075,0.14953271028037385,0.6223404255319148,0.2393617021276596,0.1382978723404255,1.0
4014,-10.0,-21.0,5.0,4.0,1.0,3.0,5.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0.4765957446808511,0.27914893617021275,0.24425531914893614,0.4890832851359167,0.2830754771544245,0.22784123770965878,2.0
4015,23.0,10.0,12.0,10.0,2.0,2.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.4111321948134093,0.2877925363693865,0.30107526881720437,0.3974976925443544,0.2747410521997744,0.3277612552558712,1.0
4016,1.0,18.0,8.0,12.0,0.0,1.0,3.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.3269230769230769,0.2884615384615385,0.3846153846153847,0.34528497409326425,0.27419689119170987,0.3805181347150259,0.0
4017,-2.0,7.0,7.0,8.0,2.0,2.0,7.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.22529984759127952,0.2869259823736001,0.4877741700351202,0.22265463871303282,0.28773830233684244,0.4896070589501246,2.0
4018,25.0,5.0,14.0,12.0,3.0,1.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.5594405594405595,0.24475524475524477,0.19580419580419584,0.5504587155963303,0.25688073394495414,0.19266055045871563,1.0
4019,6.0,-15.0,10.0,6.0,2.0,1.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0.5253859743451877,0.26999001459405486,0.20462401106075737,0.5051038366772262,0.2669834565293911,0.22791270679338266,2.0
4020,5.0,25.0,8.0,12.0,1.0,3.0,6.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.1945459657014338,0.2431824571267922,0.5622715771717739,0.2120132681906567,0.24876223467703718,0.539224497132306,0.0
4021,8.0,2.0,10.0,9.0,0.0,2.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.3721734553861769,0.2718933854626792,0.3559331591511437,0.3567567567567568,0.2864864864864865,0.3567567567567568,1.0
4022,13.0,-19.0,12.0,3.0,5.0,1.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.7168214090660842,0.18569087930092845,0.09748771163298746,0.7047082127076032,0.19168063385646808,0.1036111534359287,1.0
4023,-18.0,4.0,4.0,8.0,2.0,2.0,4.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.42478852519308563,0.2960647296800294,0.2791467451268848,0.3971865949524204,0.29168390566818375,0.311129499379396,1.0
4024,-14.0,0.0,4.0,9.0,1.0,1.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.24502402196293757,0.2882635552505148,0.46671242278654773,0.2671232876712329,0.28767123287671237,0.4452054794520548,1.0
4025,0.0,2.0,0.0,8.0,0.0,0.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.3488372093023256,0.2959830866807611,0.35517970401691334,0.35278154681139756,0.28765264586160105,0.3595658073270013,1.0
4026,-6.0,13.0,7.0,12.0,2.0,2.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.15066263659614043,0.24482678446872821,0.6045105789351314,0.17786252925370546,0.2457311259426194,0.5764063448036751,0.0
4027,-9.0,-2.0,4.0,0.0,0.0,0.0,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.40920716112531963,0.2864450127877238,0.3043478260869565,0.4082897540189812,0.2822002711601782,0.3095099748208406,0.0
4028,10.0,-4.0,9.0,5.0,4.0,1.0,7.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0.7609013754755634,0.16359379572724614,0.07550482879719053,0.7677282167935912,0.16289189991098801,0.06937988329542083,2.0
4029,-26.0,23.0,2.0,12.0,1.0,5.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.21739130434782608,0.6521739130434783,0.13343558282208587,0.2223926380368098,0.6441717791411044,0.0
4030,-4.0,-8.0,7.0,6.0,0.0,0.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.49813466563676106,0.27753217085476684,0.22433316350847204,0.4890832851359167,0.2830754771544245,0.22784123770965878,2.0
4031,19.0,-14.0,13.0,6.0,2.0,1.0,5.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.6196606148865091,0.22468063865399984,0.1556587464594911,0.6106870229007634,0.233587786259542,0.15572519083969466,2.0
4032,12.0,14.0,10.0,8.0,1.0,3.0,4.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0.4871794871794872,0.25641025641025644,0.25641025641025644,0.4798073360503891,0.26732123008521674,0.2528714338643942,1.0
4033,0.0,-12.0,8.0,3.0,4.0,0.0,5.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0.6361646262244228,0.2247879626150963,0.13904741116048097,0.6106870229007634,0.233587786259542,0.15572519083969466,2.0
4034,-21.0,9.0,4.0,9.0,1.0,4.0,2.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.16184971098265896,0.23121387283236997,0.6069364161849712,0.15572307081928186,0.249156913310851,0.595120015869867,1.0
4035,-2.0,4.0,9.0,8.0,2.0,1.0,4.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.36038834951456306,0.3040776699029126,0.33553398058252426,0.3469557964970809,0.29274395329441205,0.3603002502085071,0.0
4036,-4.0,-4.0,5.0,5.0,3.0,2.0,8.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.5594405594405595,0.24475524475524477,0.19580419580419584,0.5448318804483189,0.26774595267745954,0.1874221668742217,2.0
4037,4.0,-3.0,6.0,7.0,0.0,1.0,11.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.623392789508307,0.2260338751796864,0.15057333531200648,0.6106870229007634,0.233587786259542,0.15572519083969466,2.0
4038,7.0,5.0,7.0,8.0,4.0,1.0,8.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0.5574572127139364,0.2567237163814181,0.1858190709046455,0.5503778337531485,0.24622166246851382,0.20340050377833752,1.0
4039,-9.0,19.0,4.0,13.0,2.0,1.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.3244274809160305,0.28625954198473286,0.3893129770992367,0.3173553719008264,0.29256198347107437,0.39008264462809916,0.0
4040,8.0,7.0,6.0,9.0,1.0,2.0,7.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.3608247422680412,0.2783505154639175,0.3608247422680412,0.3591549295774647,0.27464788732394363,0.3661971830985915,0.0
4041,5.0,3.0,8.0,7.0,4.0,1.0,6.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.5338278264778602,0.2605079793211958,0.20566419420094403,0.5086901229334463,0.2585841458245019,0.2327257312420517,0.0
4042,-19.0,-8.0,5.0,6.0,0.0,6.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.4645476772616137,0.2787286063569682,0.2567237163814181,0.44321329639889195,0.29085872576177285,0.2659279778393352,1.0
4043,5.0,8.0,9.0,9.0,2.0,3.0,3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.3722005139043043,0.2879080445789177,0.33989144151677786,0.38919925512104286,0.28305400372439476,0.32774674115456237,2.0
4044,-10.0,-27.0,5.0,2.0,4.0,0.0,5.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.5821375682990348,0.25583414185773373,0.16202828984323137,0.5865351921115268,0.2502550153009181,0.16320979258755527,2.0
4045,21.0,1.0,12.0,8.0,1.0,0.0,5.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.6361646262244228,0.2247879626150963,0.13904741116048097,0.6221653026800774,0.21553070531642404,0.16230399200349846,2.0
4046,3.0,-1.0,8.0,9.0,1.0,0.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.4055587067498582,0.29948950652297224,0.2949517867271696,0.3884711779448622,0.3007518796992481,0.3107769423558897,0.0
4047,-2.0,-17.0,7.0,4.0,4.0,2.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.43349753694581283,0.29556650246305427,0.27093596059113306,0.4243156199677939,0.30112721417069244,0.2745571658615137,0.0
4048,8.0,0.0,9.0,7.0,1.0,0.0,6.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.7168214090660842,0.18569087930092845,0.09748771163298746,0.7042253521126761,0.1971830985915493,0.09859154929577466,2.0
4049,-26.0,8.0,2.0,7.0,1.0,5.0,6.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0.15057333531200648,0.2260338751796864,0.623392789508307,0.1560201316298877,0.2400309717382888,0.6039488966318234,0.0
4050,0.0,4.0,8.0,8.0,0.0,1.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.26127527216174184,0.2721617418351478,0.4665629860031104,0.25914634146341464,0.27439024390243905,0.46646341463414637,0.0
4051,19.0,4.0,13.0,9.0,1.0,1.0,5.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.43391066545123064,0.2871467639015497,0.2789425706472197,0.43421052631578944,0.28289473684210525,0.28289473684210525,2.0
4052,7.0,22.0,9.0,12.0,5.0,0.0,4.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.3893129770992367,0.28625954198473286,0.3244274809160305,0.3820549927641099,0.28364688856729375,0.3342981186685962,1.0
4053,4.0,9.0,8.0,6.0,3.0,3.0,6.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.46296296296296297,0.2777777777777778,0.2592592592592593,0.46646341463414626,0.274390243902439,0.2591463414634146,2.0
4054,-15.0,-16.0,5.0,5.0,0.0,4.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.4428364688856729,0.2865412445730825,0.2706222865412446,0.43398484244116475,0.29158356601515756,0.2744315915436777,2.0
4055,0.0,-6.0,10.0,6.0,2.0,2.0,3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.4428364688856729,0.2865412445730825,0.2706222865412446,0.4452054794520548,0.28767123287671237,0.2671232876712329,1.0
4056,-7.0,-4.0,6.0,6.0,1.0,3.0,5.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.46267087276550994,0.29442691903259727,0.24290220820189273,0.4658527279664251,0.28233498664631823,0.25181228538725675,1.0
4057,5.0,-9.0,8.0,4.0,2.0,3.0,8.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.49851632047477745,0.27002967359050445,0.23145400593471807,0.48744623754732935,0.27383009226923505,0.2387236701834357,1.0
4058,-30.0,-3.0,2.0,8.0,1.0,0.0,5.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.27716535433070866,0.2944881889763779,0.4283464566929133,0.2676137454405836,0.27548473795354195,0.4569015166058745,0.0
4059,-9.0,-13.0,4.0,6.0,1.0,1.0,6.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.4603234298608499,0.27754795035727714,0.26212861978187285,0.4782608695652174,0.2826086956521739,0.2391304347826087,2.0
4060,7.0,-1.0,9.0,9.0,4.0,2.0,4.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.6034765496884225,0.2338471630042637,0.16267628730731387,0.595120015869867,0.249156913310851,0.15572307081928186,2.0
4061,7.0,-3.0,8.0,6.0,6.0,0.0,5.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0.7073247406475951,0.1881483810122603,0.10452687834014461,0.7052186177715092,0.18758815232722145,0.1071932299012694,2.0
4062,2.0,-17.0,8.0,5.0,3.0,1.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.6106870229007634,0.233587786259542,0.15572519083969466,0.6039488966318234,0.2400309717382888,0.1560201316298877,2.0
4063,-10.0,19.0,5.0,13.0,0.0,1.0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.27631578947368424,0.27631578947368424,0.4473684210526316,0.2823250296559905,0.27402135231316727,0.4436536180308422,0.0
4064,-5.0,14.0,6.0,8.0,0.0,5.0,6.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0.2513863216266174,0.27726432532347506,0.47134935304990755,0.24838437763416685,0.2739533576847429,0.4776622646810902,2.0
4065,22.0,5.0,12.0,9.0,1.0,2.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.4942630185348632,0.26972639011473964,0.23601059135039718,0.4890832851359167,0.2830754771544245,0.22784123770965878,2.0
4066,-6.0,9.0,6.0,6.0,0.0,0.0,3.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.27687804878048783,0.28526829268292686,0.43785365853658537,0.27566821185521256,0.2883913600946839,0.4359404280501035,1.0
4067,3.0,9.0,7.0,9.0,1.0,5.0,9.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.2611940298507463,0.26865671641791045,0.4701492537313433,0.24904423812124518,0.2594210813762971,0.4915346805024576,1.0
4068,9.0,-8.0,9.0,4.0,5.0,0.0,6.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.7292327203551047,0.16867469879518074,0.10209258084971465,0.7052186177715092,0.18758815232722145,0.1071932299012694,1.0
4069,-2.0,8.0,9.0,9.0,0.0,1.0,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.27005203660506016,0.2777678090794904,0.4521801543154495,0.2823250296559905,0.27402135231316727,0.4436536180308422,0.0
4070,14.0,8.0,8.0,9.0,2.0,2.0,9.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.35368907724908505,0.28607204777499523,0.3602388749759199,0.38780588967233515,0.2737453338863542,0.33844877644131066,0.0
4071,5.0,5.0,5.0,9.0,3.0,2.0,8.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.3625285605483625,0.2878903274942879,0.3495811119573496,0.3733681462140992,0.28720626631853785,0.3394255874673629,1.0
4072,18.0,2.0,13.0,6.0,2.0,1.0,5.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0.49851632047477745,0.27002967359050445,0.23145400593471807,0.4776622646810903,0.27395335768474294,0.2483843776341669,1.0
4073,0.0,-27.0,8.0,2.0,5.0,0.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.8025357431885622,0.13987051524143512,0.0575937415700027,0.78125,0.15625,0.0625,2.0
4074,-20.0,-4.0,4.0,7.0,0.0,6.0,3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.425,0.2875,0.2875,0.41558441558441556,0.2922077922077922,0.2922077922077922,2.0
4075,-15.0,-8.0,5.0,5.0,3.0,1.0,3.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.4055587067498582,0.2949517867271696,0.29948950652297224,0.41354540790148797,0.2863006670087225,0.30015392508978966,0.0
4076,-5.0,22.0,8.0,12.0,2.0,3.0,4.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.21586931155192535,0.2590431738623104,0.5250875145857643,0.22791270679338266,0.2669834565293911,0.5051038366772262,0.0
4077,-2.0,-5.0,6.0,6.0,0.0,0.0,8.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.40718562874251496,0.3053892215568862,0.2874251497005988,0.40639082343301924,0.3015157722244981,0.29209340434248254,0.0
4078,-27.0,7.0,2.0,9.0,1.0,2.0,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.13007833849517217,0.23228274731280743,0.6376389141920205,0.15572519083969466,0.233587786259542,0.6106870229007634,0.0
4079,-3.0,10.0,9.0,7.0,1.0,0.0,4.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0.31472461596103407,0.27875608842263017,0.4065192956163357,0.3212510356255179,0.2823115161557581,0.3964374482187241,0.0
4080,-9.0,5.0,4.0,5.0,2.0,1.0,6.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0.33689024390243905,0.28734756097560976,0.3757621951219512,0.3173553719008264,0.29256198347107437,0.39008264462809916,1.0
4081,18.0,-6.0,13.0,7.0,2.0,1.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.5582990397805213,0.26406035665294925,0.1776406035665295,0.5477308294209703,0.26604068857589985,0.1862284820031299,2.0
4082,11.0,-10.0,10.0,5.0,3.0,2.0,4.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.6209037599172128,0.21662642290444978,0.16246981717833733,0.5977796754910334,0.22345573583831485,0.17876458867065187,1.0
4083,12.0,-7.0,9.0,8.0,3.0,2.0,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.7491486946651532,0.1623155505107832,0.08853575482406358,0.7197844495765973,0.17013086989992302,0.1100846805234796,2.0
4084,-17.0,-10.0,5.0,5.0,0.0,1.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.5338278264778602,0.2605079793211958,0.20566419420094403,0.5345239074973253,0.24944449016541848,0.21603160233725618,2.0
4085,-4.0,12.0,6.0,10.0,0.0,5.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.21621621621621623,0.24324324324324326,0.5405405405405406,0.20831208567057624,0.2466853646098929,0.5450025497195309,1.0
4086,26.0,-6.0,13.0,5.0,2.0,1.0,4.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.7964199029126214,0.13880461165048544,0.06477548543689321,0.7510668563300142,0.17069701280227595,0.07823613086770981,1.0
4087,9.0,4.0,8.0,10.0,0.0,3.0,9.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.32450331125827814,0.2781456953642384,0.39735099337748336,0.33313503866745986,0.2712671029149316,0.39559785841760864,2.0
4088,10.0,-17.0,9.0,5.0,3.0,1.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.7600318894499071,0.1508370980600585,0.08913101249003456,0.7643312101910829,0.1592356687898089,0.07643312101910829,2.0
4089,13.0,26.0,8.0,13.0,2.0,1.0,8.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.3559331591511437,0.2718933854626792,0.3721734553861769,0.36018207005739167,0.2727092816148822,0.3671086483277261,1.0
4090,-3.0,-7.0,4.0,8.0,0.0,0.0,8.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.4871794871794872,0.25641025641025644,0.25641025641025644,0.47707736389684813,0.26504297994269344,0.2578796561604584,2.0
4091,2.0,19.0,9.0,13.0,1.0,1.0,4.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.46379853095487933,0.28646379853095494,0.24973767051416584,0.4543429844097996,0.28062360801781744,0.26503340757238314,1.0
4092,-12.0,-14.0,4.0,3.0,2.0,1.0,5.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.4864864864864865,0.2702702702702703,0.24324324324324326,0.48908296943231444,0.2724890829694323,0.23842794759825325,2.0
4093,9.0,18.0,10.0,10.0,1.0,4.0,3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.3495811119573496,0.2878903274942879,0.3625285605483625,0.3530351437699681,0.2803514376996806,0.36661341853035145,2.0
4094,-13.0,-5.0,7.0,5.0,1.0,3.0,4.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.3551797040169133,0.29598308668076106,0.34883720930232553,0.3581968047216852,0.2966317289101455,0.3451714663681693,1.0
4095,-7.0,10.0,7.0,9.0,0.0,4.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.31472461596103407,0.27875608842263017,0.4065192956163357,0.3067869752844252,0.27971753628874063,0.41349548842683403,2.0
4096,-6.0,-29.0,6.0,2.0,1.0,0.0,4.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.5737166863594592,0.2566627281081791,0.16962058553236184,0.5689677299756157,0.2500463444892837,0.1809859255351006,2.0
4097,-6.0,6.0,5.0,7.0,1.0,2.0,7.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0.24502402196293757,0.2882635552505148,0.46671242278654773,0.25089605734767023,0.27240143369175623,0.4767025089605735,0.0
4098,-28.0,-12.0,2.0,4.0,0.0,4.0,4.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.17082640044370492,0.23386947679792935,0.5953041227583656,0.177701836821871,0.23921401110636484,0.5830841520717642,1.0
4099,-9.0,-9.0,7.0,5.0,1.0,0.0,4.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0.49851632047477745,0.27002967359050445,0.23145400593471807,0.49168474331164136,0.274765003615329,0.23355025307302965,1.0
4100,-16.0,-13.0,2.0,7.0,3.0,1.0,7.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.4736294240111034,0.27741151977793194,0.24895905621096462,0.45564748893592466,0.2918991725995767,0.25245333846449874,2.0
4101,18.0,-2.0,12.0,5.0,1.0,0.0,6.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.5115089514066496,0.24424552429667523,0.24424552429667523,0.511916028564054,0.26765895207777685,0.22042501935816916,2.0
4102,10.0,-7.0,9.0,6.0,0.0,1.0,5.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.6521739130434783,0.21739130434782608,0.13043478260869565,0.6490952006294256,0.21243115656963021,0.13847364280094412,2.0
4103,15.0,9.0,9.0,9.0,2.0,2.0,5.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0.3911577369801424,0.2716373173473211,0.33720494567253656,0.3661971830985916,0.2746478873239437,0.35915492957746475,1.0
4104,-18.0,2.0,5.0,9.0,2.0,4.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.21710713270815574,0.2713839158851947,0.5115089514066496,0.22735562310030397,0.2741641337386018,0.4984802431610942,0.0
4105,-7.0,14.0,4.0,8.0,1.0,4.0,8.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0.32450331125827814,0.2781456953642384,0.39735099337748336,0.3175350598833043,0.2838570989865903,0.3986078411301055,2.0
4106,27.0,12.0,13.0,11.0,5.0,0.0,5.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0.47730749617542073,0.27180010198878124,0.2508924018357981,0.4885742581520743,0.2592157869640172,0.25220995488390857,0.0
4107,12.0,-4.0,8.0,8.0,2.0,1.0,10.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0.674237047551455,0.20440028388928316,0.1213626685592619,0.6426771212545506,0.21926631195743487,0.13805656678801453,0.0
4108,8.0,-28.0,8.0,2.0,5.0,1.0,8.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0.8341511285574091,0.10843964671246317,0.057409224730127564,0.8076146524372656,0.13383328526103258,0.058552062301701756,2.0
